year,id,inv_w1,inviapply_w1,dige_w1,lerner_w1,bsize_w1,post_w1,bodi_w1,age_w1,fixpro_w1,exp_w1,flows_w1,subsidies_w1,profit_w1,industrycode,hyid,yb
2016,1716,4.98361,1.09861,1.984315,0.579965,1.79176,0,0.333333,3.17805,0.027995,0.012661,-0.06962,0.458122,12.1127,C41,23,20
2017,1716,5.20401,1.79176,2.092404,0.553699,1.79176,0,0.333333,3.21888,0.027842,0.012291,0.092986,0.612539,12.1885,C41,23,20
2012,1717,1.38629,1.38629,0.5727386,1.32952,2.19722,0,0.333333,2.99573,0.317949,0.096997,-0.044563,0.390749,7.52579,C27,9,20
2013,1717,3.21888,2.07944,1.217344,1.5641,2.19722,0,0.333333,3.04452,0.122395,0.09288,0.03746,0.701923,9.52667,C27,9,20
2014,1717,1.94591,1.79176,0.8308578,1.84878,2.19722,0,0.333333,3.09104,0.133031,0.087817,-0.003825,0.13756,9.97193,C27,9,20
2015,1717,2.48491,1.60944,1.653333,1.82789,2.19722,0,0.333333,3.13549,0.117736,0.070537,0.011277,0.186531,10.1612,C27,9,20
2016,1717,1.38629,0,1.800453,1.47429,2.19722,0,0.333333,3.17805,0.131621,0.070972,0.00019,0.562358,9.96531,C27,9,20
2017,1717,3.13549,2.48491,1.971823,1.15153,2.19722,0,0.333333,3.21888,0.141867,0.070233,0.021638,0.349054,9.58902,C27,9,20
2007,1718,0,0,0.0935529,2.88111,2.19722,0,0.333333,2.70805,0.038142,0.177338,-0.137731,0.153303,6.56342,C26,8,20
2015,1718,0,0,0.9012947,-0.203941,2.19722,1,0.333333,3.13549,0.06276,0.218499,-0.03041,0.009204,6.736,C33,15,20
2016,1718,2.48491,0,1.048414,0.615035,2.07944,1,0.375,3.17805,0.061196,0.147162,0.00234,0.00669,7.15313,C33,15,20
2017,1718,0,0,1.119449,0.008909,2.19722,1,0.333333,3.21888,0.056492,0.162589,0.079742,0,9.46108,C33,15,20
2008,1719,1.09861,0,0.1088272,0.601547,2.19722,0,0.333333,2.77259,0.30008,0.038397,0.142736,1.47193,10.1435,C15,3,20
2009,1719,1.79176,1.60944,1.327971,2.21983,2.19722,0,0.333333,2.83321,0.288729,0.138472,0.154682,0.915919,9.81575,C15,3,20
2010,1719,1.94591,1.60944,1.287211,2.2775,2.19722,0,0.333333,2.89037,0.363331,0.151776,0.121234,0.605122,9.84009,C15,3,20
2011,1719,0.693147,0.693147,1.205255,1.98354,2.19722,0,0.333333,2.94444,0.32474,0.156871,0.080385,1.0066,9.83012,C15,3,20
2012,1719,2.19722,1.09861,1.265886,1.75007,2.19722,0,0.333333,2.99573,0.252947,0.180141,0.059024,0.195704,9.52286,C15,3,20
2013,1719,1.09861,0,1.520412,1.81784,2.19722,0,0.333333,3.04452,0.237431,0.160736,0.08804,0.20462,9.6516,C15,3,20
2014,1719,2.63906,1.79176,1.635577,1.08402,2.07944,0,0.375,3.09104,0.173735,0.17397,0.038181,0.621665,9.15412,C15,3,20
2015,1719,2.63906,1.38629,1.753669,1.2427,2.19722,0,0.333333,3.13549,0.16426,0.171052,0.065071,0.30431,9.23931,C15,3,20
2016,1719,1.60944,0,2.330889,1.16019,2.19722,0,0.333333,3.17805,0.273432,0.157945,0.050669,0.441837,9.00028,C15,3,20
2017,1719,2.48491,1.38629,2.473475,1.15708,2.19722,0,0.333333,3.21888,0.256693,0.162133,0.047683,0.201946,8.84288,C15,3,20
2007,1720,2.63906,2.3979,0.0935529,0.332065,2.19722,0,0.333333,2.70805,0.527329,0.057089,0.054572,0.33795,8.69119,C26,8,20
2008,1720,2.70805,2.19722,0.1088272,0.144423,2.19722,0,0.333333,2.77259,0.522548,0.053176,0.091443,0.572584,7.50174,C26,8,20
2010,1720,2.56495,1.79176,1.108873,0.663098,2.19722,0,0.333333,2.89037,0.557635,0.05536,0.110847,1.77757,9.25582,C26,8,20
2011,1720,2.3979,1.60944,1.51956,0.450063,2.19722,0,0.333333,2.94444,0.471741,0.07998,0.118185,0.600523,10.0307,C26,8,20
2012,1720,2.56495,2.30259,0.5727386,0.243019,2.19722,0,0.333333,2.99573,0.532118,0.052689,0.101624,0.179164,9.34967,C26,8,20
2013,1720,2.83321,2.63906,1.014612,0.029201,2.19722,0,0.333333,3.04452,0.552933,0.05974,0.096791,1.87812,8.04923,C26,8,20
2015,1720,2.19722,2.19722,0.9012947,0.015115,2.19722,0,0.333333,3.13549,0.43989,0.065177,0.06309,0.848189,9.30166,C26,8,20
2017,1720,1.79176,1.79176,2.015329,1.18195,2.19722,0,0.333333,3.21888,0.391909,0.020515,0.220646,0.143336,11.5174,C26,8,20
2007,1721,3.98898,2.77259,0.0935529,0.266302,2.48491,0,0.333333,2.70805,0.318963,0.056991,0.01811,0.134223,9.79564,C38,20,20
2008,1721,3.98898,3.43399,0.1088272,0.359759,2.19722,0,0.333333,2.77259,0.381392,0.06442,0.09882,1.63041,8.5578,C38,20,20
2009,1721,4.12713,2.77259,1.62689,0.296053,2.19722,0,0.333333,2.83321,0.376909,0.075399,0.092346,0.190017,9.45884,C38,20,20
2010,1721,4.15888,2.63906,1.334866,0.50539,2.19722,0,0.333333,2.89037,0.318462,0.062223,0.070407,0.19977,10.1474,C38,20,20
2011,1721,4.06044,2.99573,1.448009,0.515709,2.19722,0,0.333333,2.94444,0.359718,0.053298,0.032844,0.212061,10.2975,C38,20,20
2012,1721,3.85015,2.63906,1.698385,0.591318,2.19722,0,0.333333,2.99573,0.381505,0.06107,0.054668,0.462095,10.1476,C34,16,20
2013,1721,3.85015,2.63906,1.987567,0.363232,2.19722,0,0.333333,3.04452,0.330699,0.066127,0.051511,0.473091,9.7289,C34,16,20
2014,1721,4.80402,3.73767,2.430194,0.340667,2.19722,0,0.333333,3.09104,0.313934,0.067119,0.053528,0.304296,9.7151,C34,16,20
2015,1721,5.05625,3.91202,2.346481,0.361498,2.19722,0,0.333333,3.13549,0.336971,0.091571,0.047882,0.395168,9.50013,C34,16,20
2016,1721,4.82831,3.21888,2.657852,0.378365,2.19722,0,0.333333,3.17805,0.306421,0.092111,0.074448,0.500162,10.1588,C34,16,20
2017,1721,5.1985,4.33073,2.767368,0.52462,2.19722,0,0.333333,3.21888,0.268476,0.073642,0.056465,0.004506,10.5596,C34,16,20
2007,1722,2.89037,2.3979,0.0935529,0.56655,1.94591,0,0.428571,2.70805,0.35403,0.054704,0.103233,0.231308,9.96044,C29,11,20
2009,1722,3.13549,1.79176,1.168745,0.889698,1.94591,0,0.428571,2.83321,0.458179,0.06299,0.139234,0.6733,10.1698,C29,11,20
2010,1722,4.85981,2.77259,1.334866,0.270801,1.94591,0,0.428571,2.89037,0.454329,0.04305,0.030525,0.198028,10.0167,C29,11,20
2011,1722,4.52179,2.3979,0.9702534,0.368044,1.94591,0,0.428571,2.94444,0.405188,0.036082,0.105984,0.335547,9.36901,C29,11,20
2012,1722,4.55388,2.70805,1.265886,0.652701,1.94591,0,0.428571,2.99573,0.439615,0.049412,0.088525,0.263061,10.626,C29,11,20
2013,1722,4.56435,2.48491,1.603939,0.484174,1.94591,0,0.428571,3.04452,0.425555,0.028759,0.059589,0.249342,10.5552,C29,11,20
2014,1722,4.68213,3.09104,1.900891,0.165465,1.94591,0,0.428571,3.09104,0.378469,0.040655,-0.002385,0.559446,11.0177,C29,11,20
2015,1722,5.2832,4.62497,2.479795,-0.068185,1.94591,0,0.428571,3.13549,0.33694,0.041218,0.119335,0.615971,11.1814,C26,8,20
2016,1722,4.99721,4.27667,2.667754,-0.032262,1.79176,0,0.5,3.17805,0.326541,0.042299,0.088916,0.451617,11.1937,C26,8,20
2017,1722,5.22575,4.33073,2.844443,0.122373,1.79176,0,0.5,3.21888,0.306633,0.033115,0.0928,0.475938,11.3131,C26,8,20
2007,1723,2.30259,1.79176,0.0935529,0.134354,2.19722,0,0.333333,2.70805,0.033128,0.073835,0.019055,0.003125,10.7214,C38,20,20
2007,1724,4.91265,1.09861,0.0935529,-0.005162,2.19722,0,0.444444,2.70805,0.221374,0.059739,0.057298,0.154665,8.40105,C17,4,20
2008,1724,4.38203,2.07944,0.1088272,0.032989,2.19722,0,0.444444,2.77259,0.218072,0.080473,0.017355,0.175858,8.74785,C17,4,20
2009,1724,4.89035,0.693147,1.168745,-0.016515,2.19722,0,0.333333,2.83321,0.21772,0.075016,0.058702,0.381647,8.74252,C17,4,20
2010,1724,4.38203,0.693147,1.175639,-0.07173,2.19722,0,0.444444,2.89037,0.206392,0.075658,0.009621,0.51806,8.80208,C17,4,20
2011,1724,4.90527,1.09861,1.407988,0.111491,2.19722,0,0.444444,2.94444,0.196357,0.051856,-0.015616,0.625024,8.73004,C17,4,20
2012,1724,4.39445,1.60944,1.377458,0.179787,2.19722,0,0.444444,2.99573,0.184292,0.049976,0.05566,0.537875,8.75952,C17,4,20
2013,1724,3.43399,1.60944,1.520412,0.061208,2.19722,0,0.333333,3.04452,0.14385,0.058661,0.022686,0.746776,8.83078,C17,4,20
2014,1724,4.06044,1.38629,1.956504,0.205316,2.19722,0,0.333333,3.09104,0.144117,0.050188,0.0408,0.799966,8.96935,C17,4,20
2015,1724,4.64439,1.09861,2.287589,0.23191,2.19722,0,0.333333,3.13549,0.133724,0.052163,-0.019772,0.689503,9.21822,C17,4,20
2016,1724,4.15888,0.693147,2.533622,0.276549,2.19722,1,0.333333,3.17805,0.130997,0.053203,0.020304,0.633641,8.31058,C17,4,20
2017,1724,3.95124,1.09861,2.536056,0.286116,2.07944,1,0.375,3.21888,0.117599,0.055061,-0.001073,0.230992,9.77506,C17,4,20
2007,1725,2.30259,2.30259,0.0935529,0.521581,2.19722,0,0.333333,2.70805,0.508001,0.056542,0.105066,3.19524,9.60564,C26,8,20
2009,1725,2.19722,2.19722,1.101979,0.592929,2.19722,0,0.333333,2.83321,0.479015,0.077378,0.09345,1.0224,8.94648,C26,8,20
2010,1725,2.56495,2.48491,0.940637,0.945898,2.19722,0,0.333333,2.89037,0.360794,0.061856,0.128246,0.582624,9.65584,C26,8,20
2011,1725,2.70805,2.70805,1.061414,2.68509,2.19722,0,0.333333,2.94444,0.295939,0.069239,0.240904,0.302523,11.6714,C26,8,20
2012,1725,3.04452,2.70805,1.377458,1.07337,2.19722,0,0.333333,2.99573,0.337823,0.088962,0.050233,0.469178,10.0877,C26,8,20
2013,1725,2.56495,2.48491,1.420077,0.069802,2.19722,0,0.333333,3.04452,0.350065,0.086385,0.08867,0.478974,9.69505,C26,8,20
2014,1725,2.63906,2.63906,1.635577,0.099065,2.19722,0,0.333333,3.09104,0.313897,0.065154,-0.009189,1.40304,9.08628,C26,8,20
2012,1726,2.70805,2.3979,2.854913,2.85567,2.19722,0,0.333333,2.99573,0.092181,0.116765,0.237624,0.765043,10.9739,I63,24,20
2013,1726,3.3673,2.94444,3.111329,2.70503,2.07944,0,0.375,3.04452,0.082585,0.133266,0.144055,0.963667,11.2525,I63,24,20
2014,1726,3.61092,3.3673,3.420343,2.22239,2.19722,0,0.333333,3.09104,0.068562,0.156355,0.169144,0.93411,11.2925,I63,24,20
2015,1726,3.58352,2.89037,3.716901,1.29514,2.19722,0,0.333333,3.13549,0.075242,0.066302,0.028179,0.252249,12.8729,I63,24,20
2016,1726,3.29584,2.89037,3.822952,1.51194,2.19722,0,0.333333,3.17805,0.072565,0.061874,0.062277,0.335507,12.897,I63,24,20
2017,1726,4.02535,3.17805,3.812842,1.26494,2.19722,0,0.333333,3.21888,0.070528,0.076454,0.080605,0.073697,12.6213,I63,24,20
2007,1728,3.09104,2.48491,0.0531012,2.26023,2.19722,0,0.333333,2.70805,0.591774,0.067352,0.144993,0,11.4923,C30,12,35
2008,1728,3.2581,2.3979,0.0624602,1.73826,2.19722,0,0.333333,2.77259,0.582188,0.065883,0.170531,0.300727,10.3574,C30,12,35
2009,1728,3.63759,2.30259,1.047408,2.73391,2.19722,0,0.333333,2.83321,0.543483,0.079529,0.21552,0.090848,11.7616,C30,12,35
2010,1728,3.66356,1.79176,1.41046,2.53391,2.19722,0,0.333333,2.89037,0.49045,0.07777,0.200159,0.119627,12.212,C30,12,35
2011,1728,4.58497,3.3322,1.137071,2.06058,2.19722,0,0.333333,2.94444,0.481587,0.082836,0.119716,0.27016,12.0852,C30,12,35
2012,1728,4.34381,3.63759,1.274844,2.08421,2.19722,0,0.333333,2.99573,0.460167,0.097114,0.192436,0.482456,12.1349,C30,12,35
2013,1728,5.1358,4.06044,1.356697,2.25259,2.19722,0,0.333333,3.04452,0.401128,0.112526,0.194582,0.372226,12.3796,C30,12,35
2014,1728,5.02388,4.00733,1.771811,2.28225,2.19722,0,0.333333,3.09104,0.392201,0.119037,0.186897,0.272684,12.4833,C30,12,35
2015,1728,5.50533,4.44265,2.270786,2.11088,2.19722,0,0.333333,3.13549,0.309684,0.138016,0.121419,0.394071,12.6257,C30,12,35
2016,1728,5.0876,4.09434,2.222662,2.15457,2.07944,0,0.375,3.17805,0.310303,0.143917,0.121777,0.299815,12.8789,C30,12,35
2017,1728,5.12396,4.36945,2.276305,2.20557,2.19722,0,0.333333,3.21888,0.351747,0.138965,0.15129,0.000517,12.8158,C30,12,35
2008,1729,1.60944,0,0.0590017,1.05633,2.19722,0,0.333333,2.83321,0.249858,0.111187,0.059752,0.161318,11.5945,C27,9,15
2009,1729,2.07944,1.79176,1.095203,1.04105,2.19722,0,0.333333,2.89037,0.241754,0.114279,0.185027,0.101131,11.5962,C27,9,15
2010,1729,2.07944,1.60944,0.5980732,1,1.94591,1,0.428571,2.94444,0.205255,0.09905,0.097994,0.227606,11.7861,C27,9,15
2011,1729,3.17805,2.19722,1.087718,0.51873,2.19722,1,0.333333,2.99573,0.200399,0.099394,-0.002707,0.228654,11.1584,C27,9,15
2012,1729,3.04452,2.63906,1.334672,0.602411,2.19722,1,0.333333,3.04452,0.222425,0.097318,0.035605,0.719819,11.3045,C27,9,15
2013,1729,2.89037,2.83321,1.213152,0.277202,2.07944,1,0.375,3.09104,0.23693,0.094361,0.008608,0.554833,10.3066,C27,9,15
2014,1729,2.89037,2.3979,1.718707,0.356882,2.19722,1,0.333333,3.13549,0.274813,0.100008,0.069944,0.376586,10.5091,C27,9,15
2015,1729,2.99573,2.30259,1.941389,0.637844,2.19722,1,0.333333,3.17805,0.324086,0.114139,0.120588,0.395207,11.2724,C27,9,15
2016,1729,1.38629,1.38629,1.933062,0.829023,2.19722,1,0.333333,3.21888,0.272463,0.127547,0.184552,0.488763,11.5648,C27,9,15
2017,1729,1.60944,1.09861,1.934553,0.556841,1.94591,1,0.428571,3.2581,0.266841,0.13981,0.010893,0,11.0956,C27,9,15
2007,1730,0.693147,0.693147,0.1052691,0.683073,2.3979,0,0.363636,2.83321,0.365936,0.073043,-0.09606,0,8.39532,C28,10,21
2008,1730,0,0,0.1342241,0.59032,2.3979,0,0.363636,2.89037,0.41052,0.032128,0.064492,0.070401,7.60617,C28,10,21
2009,1730,2.07944,0.693147,0.9754049,0.540137,2.3979,0,0.363636,2.94444,0.27365,0.063264,-0.033325,0.038132,7.93165,C28,10,21
2010,1730,0,0,1.030516,0.97678,2.3979,0,0.363636,2.99573,0.59122,0.04286,0.146114,0.698982,9.91746,C28,10,21
2011,1730,2.19722,1.09861,1.070821,0.883939,2.3979,0,0.363636,3.04452,0.581018,0.039046,0.10872,0.776866,9.97244,C28,10,21
2012,1730,2.3979,0,0.8966068,0.713933,2.3979,0,0.363636,3.09104,0.560088,0.038758,0.156254,0.260041,9.85235,C39,21,21
2013,1730,0,0,1.402897,0.490273,2.3979,0,0.363636,3.13549,0.498475,0.050308,0.208322,0.423262,9.65293,C39,21,21
2014,1730,3.66356,2.30259,1.736082,0.51759,2.3979,0,0.363636,3.17805,0.477479,0.045976,0.164479,0.197848,9.60624,C39,21,21
2015,1730,3.78419,2.3979,1.900855,0.516788,2.3979,0,0.363636,3.21888,0.457165,0.05019,0.142138,0.796167,9.86732,C39,21,21
2016,1730,4.04305,2.70805,1.768562,0.771633,2.3979,0,0.363636,3.2581,0.294448,0.066819,0.033117,0.076711,10.8072,C39,21,21
2017,1730,4.89035,3.63759,2.483058,0.711205,2.3979,0,0.363636,3.29584,0.308488,0.060297,0.048665,0.000102,11.0613,C39,21,21
2007,1731,1.60944,1.38629,0.0897266,0.147293,2.19722,1,0.333333,2.89037,0.151712,0.073063,0.053482,1.24813,8.51898,C30,12,31
2008,1731,2.30259,1.94591,0.1083727,0.196721,2.19722,1,0.333333,2.94444,0.377077,0.071918,0.082877,0.959995,8.24651,C30,12,31
2009,1731,3.17805,2.07944,0.93338,0.470371,2.19722,0,0.333333,2.99573,0.366168,0.064064,0.02641,0.207838,9.08698,C30,12,31
2010,1731,3.95124,3.66356,0.9653472,0.788628,2.19722,0,0.333333,3.04452,0.333092,0.070467,0.014782,0.284173,9.74416,C30,12,31
2011,1731,4.21951,4.17439,1.082105,1.38554,2.19722,0,0.333333,3.09104,0.281759,0.067222,0.069742,0.579448,10.5214,C30,12,31
2012,1731,3.2581,3.04452,1.054857,0.727928,2.19722,0,0.333333,3.13549,0.348583,0.071658,0.040318,0.607026,9.99516,C30,12,31
2013,1731,3.73767,3.58352,1.454988,0.899954,2.19722,0,0.333333,3.17805,0.355872,0.060336,0.046962,0.522487,10.248,C27,9,31
2014,1731,3.78419,3.68888,1.908842,1.15112,2.19722,0,0.333333,3.21888,0.334279,0.063924,0.084769,0.842487,10.5495,C30,12,31
2015,1731,3.04452,2.63906,1.975881,0.84731,2.19722,0,0.333333,3.2581,0.367289,0.067169,0.045018,1.30244,10.2183,C30,12,31
2016,1731,1.79176,1.38629,2.258133,1.17415,2.07944,0,0.375,3.29584,0.340835,0.060707,0.099751,0.564727,10.5272,C30,12,31
2017,1731,2.83321,2.3979,2.797532,1.64606,2.19722,0,0.333333,3.3322,0.311453,0.057749,0.103452,0.157931,10.8123,C30,12,31
2013,1732,0,0,1.425829,-2.22463,1.94591,1,0.428571,3.21888,0.081755,0.375947,-0.074824,0.310495,6.17367,C30,12,61
2015,1732,0,0,1.420824,-2.22463,1.94591,1,0.428571,3.29584,0.498338,0.3335,-0.068102,0.853857,5.24326,C30,12,61
2017,1732,0,0,1.721915,1.44402,1.94591,0,0.428571,3.3322,0.396034,0.115963,0.017527,0.591068,7.96683,C30,12,61
2007,1733,0,0,0.0935529,-0.33802,2.07944,0,0.375,2.63906,0.191508,0.071169,0.007872,0.083848,7.71272,C37,19,20
2008,1733,2.56495,1.38629,0.1088272,-0.017147,2.07944,0,0.375,2.70805,0.214754,0.061444,0.006127,0.221435,7.79597,C37,19,20
2009,1733,0,0,0.9337428,-0.008635,2.07944,0,0.375,2.77259,0.107386,0.061882,0.022658,0,6.80489,C37,19,20
2010,1733,0,0,0.8290652,0.021018,2.07944,0,0.375,2.83321,0.105374,0.073108,0.003783,0,7.79238,C37,19,20
2011,1733,0,0,0.7148406,-0.047873,2.19722,0,0.333333,2.89037,0.119497,0.095678,-0.006647,0.050461,6.05588,C37,19,20
2012,1733,0,0,0.5727386,-0.082123,1.79176,0,0.5,2.94444,0.112184,0.113488,-0.014504,0.130237,6.79145,C37,19,20
2014,1733,1.79176,0,1.683232,-0.520432,1.94591,0,0.428571,3.04452,0.067051,0.143371,0.089062,0.054608,8.84939,C37,19,20
2016,1733,2.3979,1.09861,1.394988,0.819711,2.19722,0,0.333333,3.13549,0.070864,0.11069,0.018226,0.126298,8.8599,C37,19,20
2007,1734,2.56495,1.09861,0.2011766,1.12205,2.3979,0,0.363636,2.63906,0.084964,0.051727,0.164817,2.17205,11.8079,C37,19,51
2008,1734,2.83321,1.94591,0.2487143,0.832181,2.3979,0,0.363636,2.70805,0.094071,0.040454,-0.019035,0.649807,11.4309,C37,19,51
2009,1734,2.83321,0.693147,1.27491,0.677129,2.3979,0,0.363636,2.77259,0.127728,0.047912,-0.047416,0.790845,11.0247,C37,19,51
2010,1734,3.58352,2.3979,1.39031,0.656075,2.3979,0,0.363636,2.83321,0.103615,0.059643,0.085453,1.93743,11.3329,C37,19,51
2011,1734,2.70805,1.60944,1.282519,0.600219,2.3979,0,0.363636,2.89037,0.107216,0.048565,-0.099496,1.12711,11.013,C37,19,51
2012,1734,3.13549,1.60944,1.693803,0.091036,2.3979,0,0.363636,2.94444,0.152858,0.060865,-0.013593,2.39048,7.92063,C37,19,51
2013,1734,3.66356,1.79176,2.217299,-0.46408,2.3979,0,0.363636,2.99573,0.128478,0.116283,-0.022012,0.644521,7.94023,C37,19,51
2014,1734,4.12713,2.89037,2.005136,-0.916527,2.3979,0,0.363636,3.04452,0.273446,0.077615,0.036131,1.06005,8.68829,C37,19,51
2016,1734,5.89164,5.20401,3.061396,0.052931,2.3979,0,0.363636,3.13549,0.235726,0.059768,-0.081288,0.445406,9.38794,C37,19,51
2017,1734,6.43775,5.76832,3.826594,-0.038198,2.3979,0,0.363636,3.17805,0.229778,0.056295,-0.019186,0.11466,9.732,C37,19,51
2007,1735,3.4012,0,0.0531012,0.517192,2.19722,0,0.333333,2.70805,0.159417,0.029,0.068389,0.289696,10.9577,C36,18,35
2008,1735,3.58352,1.38629,0.0624602,0.318867,1.94591,0,0.428571,2.77259,0.167042,0.03136,-0.001806,0.254346,10.4958,C36,18,35
2009,1735,3.66356,1.60944,1.173065,0.431256,1.94591,0,0.428571,2.83321,0.150351,0.033941,0.130436,0.292527,10.506,C36,18,35
2010,1735,4.43082,3.29584,1.063887,0.458197,1.94591,0,0.428571,2.89037,0.111038,0.032876,0.112501,0.220241,10.9505,C36,18,35
2011,1735,4.29046,2.3979,1.339803,0.346699,1.94591,0,0.428571,2.94444,0.111936,0.034697,0.016001,0.463165,10.9665,C36,18,35
2012,1735,4.99043,2.77259,1.540158,0.273036,1.94591,0,0.428571,2.99573,0.1032,0.040672,0.063559,0.715649,10.8693,C36,18,35
2013,1735,4.46591,2.63906,1.805667,0.324678,1.94591,0,0.428571,3.04452,0.100422,0.036985,0.04365,0.923927,10.8862,C36,18,35
2014,1735,4.04305,2.63906,1.558089,0.442759,1.79176,0,0.5,3.09104,0.10271,0.036611,0.006181,0.80367,10.9792,C36,18,35
2015,1735,4.96981,3.93183,1.825858,0.67858,1.79176,0,0.5,3.13549,0.070987,0.039941,0.035164,0.538561,11.6144,C36,18,35
2017,1735,5.31321,4.06044,2.265069,0.671465,1.94591,0,0.428571,3.21888,0.072495,0.06103,-0.027516,0.002897,11.4144,C36,18,35
2007,1736,3.68888,3.63759,0.0935529,0.371333,2.48491,1,0.333333,2.63906,0.500397,0.040952,0.058521,0.307926,12.2649,C25,7,20
2009,1736,2.70805,2.63906,1.371477,1.22193,2.48491,1,0.333333,2.77259,0.499231,0.044986,0.121594,0.083097,12.272,C25,7,20
2010,1736,2.83321,2.83321,1.522212,1.13968,2.48491,0,0.333333,2.83321,0.473357,0.0307,0.145546,0.127618,12.7524,C25,7,20
2011,1736,3.80666,3.7612,1.407988,0.766441,2.48491,0,0.333333,2.89037,0.406921,0.026736,0.079763,0.247396,11.7693,C25,7,20
2013,1736,3.95124,3.85015,1.640993,1.0074,2.48491,1,0.333333,2.99573,0.454238,0.023649,0.148464,0.161605,12.3854,C25,7,20
2015,1736,3.95124,3.89182,1.797174,2.16943,2.48491,1,0.333333,3.09104,0.514767,0.033011,0.183547,0.57139,12.9501,C25,7,20
2016,1736,3.98898,3.89182,2.311279,2.43591,2.48491,1,0.333333,3.13549,0.395689,0.034448,0.211318,0.453149,13.2451,C25,7,20
2017,1736,4.11087,3.95124,2.218061,2.09706,2.3979,1,0.363636,3.17805,0.32549,0.02772,0.178707,0.191123,13.2451,C25,7,20
2007,1737,0,0,0.0935529,-0.225548,2.19722,0,0.333333,2.63906,0.077898,0.05338,-0.039824,0,9.37942,C18,5,20
2008,1737,0,0,0.1088272,-0.070849,2.19722,0,0.333333,2.70805,0.109869,0.042432,0.002058,2.81859,7.95725,C18,5,20
2009,1737,0,0,1.411499,-0.121259,2.19722,0,0.333333,2.77259,0.141303,0.054365,-0.097101,0.033028,7.36977,C18,5,20
2010,1737,0,0,1.378371,-0.124648,2.19722,0,0.333333,2.83321,0.102535,0.051568,-0.007193,4.09493,7.51014,C18,5,20
2011,1737,0,0,1.774972,0.020953,2.19722,0,0.333333,2.89037,0.111225,0.032622,0.049189,1.05007,7.61871,C18,5,20
2016,1737,0,0,2.385489,-0.203578,1.94591,0,0.428571,3.13549,0.074279,0.053714,0.024639,0.268104,9.16155,C17,4,20
2017,1737,0,0,1.924168,-0.121232,1.94591,0,0.428571,3.17805,0.048226,0.047626,0.005712,0.195173,8.01864,C17,4,20
2007,1738,5.47646,4.45435,0.0738045,0.309097,2.19722,0,0.333333,2.89037,0.210836,0.040296,0.114296,0.123271,11.3852,C38,20,25
2008,1738,5.37064,4.35671,0.0912392,0.416427,2.19722,0,0.333333,2.94444,0.200801,0.055616,0.107729,0.094152,11.6414,C38,20,25
2009,1738,5.49717,3.80666,2.449548,0.489961,2.19722,0,0.333333,2.99573,0.139993,0.064168,0.240904,0.516679,12.0669,C38,20,25
2010,1738,5.72359,4.27667,2.171554,0.484601,2.19722,0,0.333333,3.04452,0.108391,0.056392,0.190781,2.28008,12.8246,C38,20,25
2011,1738,6.3081,4.90527,2.299553,0.576532,2.19722,0,0.333333,3.09104,0.114205,0.055024,0.156247,0.640078,12.9976,C38,20,25
2012,1738,6.7178,5.39363,2.464701,0.668064,2.19722,0,0.333333,3.13549,0.106318,0.064979,0.111068,0.179411,13.2045,C38,20,25
2013,1738,6.82002,5.97889,2.796555,0.711286,2.19722,1,0.333333,3.17805,0.089371,0.062934,0.106699,0.185888,13.2451,C38,20,25
2014,1738,6.82002,5.97889,2.753232,0.772465,2.3979,1,0.363636,3.21888,0.092935,0.067526,0.093413,0.159235,13.2451,C38,20,25
2015,1738,6.82002,5.97889,2.104416,0.606071,2.3979,1,0.363636,3.2581,0.110854,0.072973,0.073454,0.404881,13.2451,C38,20,25
2016,1738,6.82002,5.97889,3.262813,0.613308,2.19722,1,0.333333,3.29584,0.118388,0.070402,0.061367,0.530899,13.2451,C38,20,25
2017,1738,6.82002,5.97889,3.260072,0.625138,2.19722,1,0.333333,3.3322,0.105752,0.069908,0.106208,0.772592,13.2451,C38,20,25
2013,1739,2.56495,0,0.9506926,0.294425,2.19722,0,0.333333,3.21888,0.482981,0.028813,0.044573,0.298126,9.45802,C26,8,3
2014,1739,3.66356,1.38629,0.4030042,0.2742,2.19722,0,0.333333,3.2581,0.372101,0.040864,0.023497,0.341246,9.23535,C26,8,3
2017,1739,4.36945,1.94591,1.128603,0.664439,1.94591,0,0.428571,3.3322,0.491351,0.046826,0.056181,0.049019,9.71431,C26,8,3
2012,1740,2.89037,0.693147,1.195748,0.694264,2.19722,1,0.333333,2.99573,0.385398,0.072394,0.117152,0.173736,10.3472,C36,18,13
2013,1740,2.3979,0,2.341522,0.774478,2.19722,1,0.333333,3.04452,0.354149,0.078288,0.113203,0.083722,10.5601,C36,18,31
2014,1740,3.21888,0.693147,2.701656,0.717192,2.19722,1,0.333333,3.09104,0.338636,0.089662,0.11783,0.58944,10.7336,C36,18,31
